Sitecore id;Url;Site section;Site subsection;Article type;Num disruptors;Num exhibits;Num videos;Num body links;Num sidebars;Num podcasts;Num interactives;Num related articles;Num most popular;Num words;Download only;Primary topic;Num topics;Num industries;Num locations;Num functional practices;Num industry practices;Num regions;Inlinks;Outlinks;Entries direct;Entries email;Entries search;Bounces direct;Bounces email;Bounces search;Page views
7ad4b93f-7fbb-45c3-b2b5-2215666280b2;http://www.mckinsey.com/industries/social-sector/our-insights/chinas-next-chapter-the-human-capital-puzzle;industries;social-sector;Interview;0;0;1;1;0;0;0;0;0;103;FALSE;apac;5;0;0;0;0;1;;;6;;8;6;;6;26
7adf8e5f-df50-44e1-96d2-4e07910e6fc8;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/using-rivalry-to-spur-innovation;business-functions;strategy-and-corporate-finance;Article;0;0;0;0;0;0;0;4;6;5181;FALSE;innovation;1;0;0;0;0;0;35;133;9;2;54;7;2;46;99
7ae90deb-5f26-45e5-b837-27569b237815;http://www.mckinsey.com/global-themes/employment-and-growth/domestic-services-the-hidden-key-to-growth;global-themes;employment-and-growth;Report;0;0;0;0;0;0;0;3;6;140;FALSE;macroeconomics;2;1;0;0;0;0;26;120;1;;0;1;;0;11
7af0281b-74d6-4af5-9438-61210cffa630;http://www.mckinsey.com/industries/aerospace-and-defense/our-insights/managing-a-downturn;industries;aerospace-and-defense;Article;0;5;0;4;0;0;0;3;6;3518;FALSE;defense;3;2;0;0;0;1;40;129;18;1;209;14;1;167;301
7b107166-b191-45ec-8f94-4667eefb22f0;http://www.mckinsey.com/industries/automotive-and-assembly/our-insights/upward-mobility-the-future-of-chinas-premium-car-market;industries;automotive-and-assembly;Report;0;0;0;0;0;0;0;0;0;54;TRUE;apac;0;0;0;0;1;0;;;2;;1;1;;1;8
7b1b4be3-2551-442c-b14b-e9756ca0cdb2;http://www.mckinsey.com/business-functions/business-technology/our-insights/clouds-big-data-and-smart-assets;business-functions;business-technology;Article;0;0;0;0;0;0;0;4;6;326;FALSE;big data & analytics;1;1;1;0;0;2;;;1;0;0;1;0;0;10
7b2aa9eb-a0b7-47a9-ab17-a487a5962469;http://www.mckinsey.com/industries/public-sector/our-insights/new-challenges-for-asias-governments;industries;public-sector;Commentary;0;0;0;0;0;0;0;0;0;860;FALSE;public sector;0;2;0;0;0;0;23;108;2;;18;1;;17;25
7b405565-aec9-4b80-b8c4-6e4a6fc593fc;http://www.mckinsey.com/industries/public-sector/our-insights/improving-public-sector-purchasing;industries;public-sector;Article;0;4;0;0;0;0;0;0;0;2266;FALSE;public sector;1;1;0;0;0;0;26;107;31;0;254;28;0;216;346
7b519185-2671-4ecc-a826-d36e34a57aee;http://www.mckinsey.com/business-functions/organization/our-insights/adhocracy-for-an-agile-age;business-functions;organization;Article;1;1;0;1;0;0;0;5;6;3454;FALSE;organization;1;0;0;0;0;0;42;147;601;42;241;461;29;168;1775
7b64b0b9-4055-4d99-a154-25007f7d0deb;http://www.mckinsey.com/business-functions/business-technology/our-insights/how-cios-should-think-about-business-value;business-functions;business-technology;Article;0;8;0;0;1;0;0;0;0;1539;FALSE;business technology;2;0;0;0;0;0;33;110;139;5;665;110;3;562;943
7b6be4aa-d5c8-465c-85b1-4b056e946073;http://www.mckinsey.com/industries/aerospace-and-defense/our-insights/after-the-war-economy-the-role-of-the-private-sector-in-afghanistans-future;industries;aerospace-and-defense;Book Excerpt;0;0;0;0;0;0;0;0;0;89;TRUE;defense;0;0;0;0;1;0;;;2;;;1;;;4
7b71a0fb-af30-4f5e-ad1f-d2c4ea2ea8a2;http://www.mckinsey.com/industries/public-sector/our-insights/the-new-mobility;industries;public-sector;Article;0;0;0;0;0;0;0;2;6;1134;FALSE;public sector;0;2;0;0;0;0;;;16;0;74;11;0;47;151
7b800170-7a8c-4daf-b228-97e5b7e8a47a;http://www.mckinsey.com/industries/automotive-and-assembly/our-insights/learning-from-japans-early-electric-vehicle-buyers;industries;automotive-and-assembly;Article;0;1;0;0;0;0;0;3;6;274;FALSE;automotive;1;1;0;0;0;1;25;121;23;0;28;13;0;22;218
7b8b9b4e-f3bc-4e59-873c-77ce5d95b1da;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/a-mixed-year-for-m-and-38a;business-functions;strategy-and-corporate-finance;Article;0;2;0;0;0;0;0;5;6;530;FALSE;m&a;1;0;0;0;0;0;;;1;;0;1;;0;5
7ba340ec-32fa-48ec-9441-3d045a08f1ce;http://www.mckinsey.com/industries/financial-services/our-insights/counting-the-worlds-unbanked;industries;financial-services;Article;0;2;0;1;0;0;0;2;6;385;FALSE;financial services;0;1;0;0;0;0;28;122;78;10;569;63;5;396;927
7bbb92c9-62bc-4640-8872-a9fcd0e292cc;http://www.mckinsey.com/business-functions/marketing-and-sales/our-insights/chinas-social-media-boom;business-functions;marketing-and-sales;Article;0;0;0;0;0;0;0;5;6;848;FALSE;social media;2;3;0;0;0;1;24;125;30;2;170;20;1;110;313
7bde733d-a808-460c-adec-5742ad71f29d;http://www.mckinsey.com/global-themes/urbanization/building-competitive-cities-key-to-latin-american-growth;global-themes;urbanization;Report;0;0;0;0;0;1;0;4;6;889;FALSE;urbanization;2;0;7;0;0;1;33;126;24;0;225;17;0;158;446
7c1e6e10-7ccd-412f-8e00-9e647f1483db;http://www.mckinsey.com/business-functions/organization/our-insights/cultural-challenges-and-the-woman-ceo-an-interview-with-nigerias-cecilia-ibru;business-functions;organization;Interview;0;0;1;0;0;0;0;3;6;1022;FALSE;women & gender;1;0;0;0;0;0;;;1;;30;1;;28;35
7c4ad1f1-981b-48eb-8e8e-53f8372ff205;http://www.mckinsey.com/global-themes/china/addressing-chinas-looming-talent-shortage;global-themes;china;Report;0;0;0;0;0;1;0;4;6;182;FALSE;apac;3;1;1;0;0;1;25;123;9;;60;8;;43;96
7c7cf81c-ab1a-4ea2-b257-164cbd31f8cb;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/what-next-ten-questions-for-cfos;business-functions;strategy-and-corporate-finance;Commentary;0;0;0;0;0;0;0;2;6;1179;FALSE;corporate finance;1;0;0;0;0;0;25;121;50;0;862;44;0;816;962
7c87944e-97e7-4ca2-a32e-41d6a03090e1;http://www.mckinsey.com/industries/healthcare-systems-and-services/our-insights/the-us-stimulus-program-taking-medical-records-online;industries;healthcare-systems-and-services;Article;0;1;0;3;0;0;0;1;6;1521;FALSE;health care;0;2;0;0;0;0;26;118;3;;11;3;;9;41
7cc784a4-83a5-4a1e-9190-02a267fdab0b;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/toward-a-leaner-finance-department;business-functions;strategy-and-corporate-finance;Article;0;1;0;1;0;1;0;1;6;2018;FALSE;manufacturing;2;0;0;0;0;0;24;117;51;0;494;45;0;434;629
7ce2adc5-fa8c-4cac-8d56-2184fed778a6;http://www.mckinsey.com/industries/paper-and-forest-products/our-insights/tighter-recycled-fiber-markets;industries;paper-and-forest-products;Report;0;0;0;0;0;0;0;0;0;53;TRUE;sustainability & resources;0;1;0;0;1;0;29;106;6;0;6;5;0;3;77
7d11187d-3bc2-4b13-811a-99ff39957e00;http://www.mckinsey.com/business-functions/organization/our-insights/world-class-teams;business-functions;organization;Commentary;0;0;0;0;0;0;0;4;6;3995;FALSE;organization;3;0;0;0;0;1;;;198;11;456;169;9;392;798
7d2e6a9a-a79d-4410-a75e-7e9feb5e61f8;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/m-and-a-in-2012-picking-up-the-pace;business-functions;strategy-and-corporate-finance;Article;0;3;0;1;0;0;0;4;6;438;FALSE;m&a;1;0;0;0;0;0;22;124;8;1;16;4;0;12;36
7d3ac337-4e07-445a-a585-307c2dd67e7e;http://www.mckinsey.com/industries/infrastructure/our-insights/quick-fixes-how-one-european-city-got-moving-literally;industries;infrastructure;Article;0;0;0;0;0;0;0;0;0;46;TRUE;infrastructure;0;1;0;0;0;0;23;106;6;1;0;3;1;0;26
7d3cfdcf-426e-42ac-8098-ff9c491d7159;http://www.mckinsey.com/industries/private-equity-and-principal-investors/our-insights/mapping-global-capital-markets-third-annual-report;industries;private-equity-and-principal-investors;Report;0;0;0;0;0;0;0;4;6;340;FALSE;capital markets;4;1;0;0;0;0;;;1;;2;1;;0;15
7d43d972-cb5b-426c-9353-3b3f0eed22b6;http://www.mckinsey.com/business-functions/sustainability-and-resource-productivity/our-insights/stemming-the-tide-land-based-strategies-for-a-plastic-free-ocean;business-functions;sustainability-and-resource-productivity;Article;0;0;0;0;0;0;0;0;0;83;TRUE;sustainability & resources;0;0;0;1;0;0;27;106;1;1;3;1;1;3;12
7d500ddd-c0f1-4cf4-be3f-339fc9ba6a08;http://www.mckinsey.com/business-functions/marketing-and-sales/our-insights/riding-asias-digital-tiger;business-functions;marketing-and-sales;Article;0;2;0;0;0;0;0;4;6;1010;FALSE;digital;2;0;0;0;0;0;30;125;7;1;33;5;1;28;67
7d530f69-1860-4d1d-b9e0-e4ebcfa70e7d;http://www.mckinsey.com/industries/pharmaceuticals-and-medical-products/our-insights/finding-the-edge-the-latest-commercial-approaches-for-winning-in-biopharma-and-medical-products;industries;pharmaceuticals-and-medical-products;Report;0;0;0;0;0;0;0;0;0;56;TRUE;PMP;0;0;0;0;1;0;20;103;1;;2;1;;2;26
7d82f107-be5b-4452-83e8-62960f2d2b5c;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/where-innovation-creates-value;business-functions;strategy-and-corporate-finance;Article;0;0;0;0;1;0;0;0;0;3157;FALSE;innovation;1;0;0;0;0;0;31;115;24;2;325;22;2;294;404
7d875b27-c730-4ed7-8cea-5a83a26c5f38;http://www.mckinsey.com/industries/retail/our-insights/the-future-of-online-grocery-in-europe;industries;retail;Article;0;6;0;0;1;0;0;3;6;2500;FALSE;europe;9;2;0;0;0;3;23;121;7;;7;7;;6;52
7d916947-c9dd-493b-9ca8-090721184ab1;http://www.mckinsey.com/business-functions/operations/our-insights/driving-success-through-true-product-excellence;business-functions;operations;Book Excerpt;0;0;0;0;0;0;0;0;0;42;TRUE;oil & gas;0;0;0;0;1;0;;;1;;7;0;;4;26
7df231df-549b-488a-88b8-6f28834ec48e;http://www.mckinsey.com/global-themes/leadership/an-interview-with-shimon-peres;global-themes;leadership;Interview;0;0;0;0;1;0;0;3;6;1509;FALSE;leadership;1;0;0;0;0;0;28;121;8;0;25;8;0;22;57
7df45b09-4ada-4fe3-8d77-a303c40fa779;http://www.mckinsey.com/industries/advanced-electronics/our-insights/defense-outlook-2017-a-global-survey-of-defense-industry-executives;industries;advanced-electronics;Survey;0;3;0;0;0;0;0;2;6;1210;FALSE;defense;1;2;0;0;0;0;35;119;113;4;601;70;3;459;1419
7df6a153-13b5-4762-a59d-973e43724209;http://www.mckinsey.com/business-functions/organization/our-insights/moving-women-to-the-top-mckinsey-global-survey-results;business-functions;organization;Survey;0;5;0;0;0;0;0;1;6;1649;FALSE;women & gender;4;0;0;0;0;0;32;122;36;1;130;23;1;100;316
7e1109b4-10b3-42f5-bf82-eaa8148059d8;http://www.mckinsey.com/business-functions/organization/our-insights/building-the-healthy-corporation;business-functions;organization;Article;0;0;0;0;1;1;0;1;6;3211;FALSE;organization;1;0;0;0;0;0;28;123;11;1;93;10;1;83;149
7e22e957-c15b-4c4d-89ad-b84fe33717d8;http://www.mckinsey.com/industries/private-equity-and-principal-investors/our-insights/setting-capital-free-an-interview-with-tom-mccabe-of-dbs-bank;industries;private-equity-and-principal-investors;Interview;0;0;0;0;1;0;0;3;6;1727;FALSE;PMP;3;1;0;0;0;0;;;10;1;40;9;1;32;60
7e272be8-d902-4f2c-a12b-320cf30420b1;http://www.mckinsey.com/business-functions/sustainability-and-resource-productivity/our-insights/profits-with-purpose-how-organizing-for-sustainability-can-benefit-the-bottom-line;business-functions;sustainability-and-resource-productivity;Article;0;0;0;0;0;0;0;0;0;52;TRUE;sustainability & resources;0;0;0;1;0;0;25;106;7;0;16;1;0;6;70
7e3d40f0-877b-45cf-9d39-e8121788d228;http://www.mckinsey.com/industries/public-sector/our-insights/understanding-asean-seven-things-you-need-to-know;industries;public-sector;Article;0;3;1;0;0;0;0;4;6;2219;FALSE;public sector;3;0;0;0;0;1;42;135;795;15;5791;631;12;4991;7709
7e423528-8449-4d4e-8847-80986cda5cea;http://www.mckinsey.com/global-themes/employment-and-growth/connecting-talent-with-opportunity-in-the-digital-age;global-themes;employment-and-growth;Report;0;1;0;0;0;1;0;4;6;908;FALSE;talent;5;0;0;0;0;0;35;124;701;50;836;516;32;580;2919
7e4df4ea-d439-493d-af6e-9feb9affe70c;http://www.mckinsey.com/global-themes/employment-and-growth/debt-and-deleveraging-the-global-credit-bubble-update;global-themes;employment-and-growth;Report;0;0;0;2;0;1;0;4;6;716;FALSE;macroeconomics;3;0;0;0;0;0;39;128;90;5;451;49;2;287;1041
7e4fb41e-35b9-4d73-b6b8-a643da92a46a;http://www.mckinsey.com/business-functions/business-technology/our-insights/transitioning-to-standard-software-lessons-from-erp-pioneers;business-functions;business-technology;Article;1;1;0;0;1;0;0;4;6;2796;FALSE;financial services;1;2;0;0;0;0;;;52;2;91;40;1;73;240
7eb196a0-9c1a-4720-9c54-392a42fcdbaa;http://www.mckinsey.com/business-functions/organization/our-insights/nine-questions-to-help-you-get-your-digital-transformation-right;business-functions;organization;Article;0;2;0;0;0;0;0;5;6;2063;FALSE;digital;1;0;0;0;0;0;52;132;1111;67;898;896;50;610;4282
7ec8f876-5a72-48dd-91a0-6b991559f373;http://www.mckinsey.com/industries/public-sector/our-insights/protecting-student-data-in-a-digital-world;industries;public-sector;Article;0;0;0;0;0;0;0;4;6;2356;FALSE;social sector;2;2;0;0;0;0;37;132;34;1;82;28;1;69;269
7ed9aef2-2222-48bb-9256-77ceec1962a5;http://www.mckinsey.com/global-themes/asia-pacific/indias-path-from-poverty-to-empowerment;global-themes;asia-pacific;Report;0;1;0;0;0;1;0;4;6;1038;FALSE;apac;5;2;0;0;0;2;30;126;59;1;148;44;1;98;515
7edecb70-fd5e-4755-a7c1-6879d2f60da3;http://www.mckinsey.com/industries/oil-and-gas/our-insights/a-new-approach-to-oil-and-gas-exploration;industries;oil-and-gas;Interview;0;0;0;0;0;0;0;2;6;3008;FALSE;oil & gas;0;2;0;0;0;1;25;119;10;0;57;7;0;45;189
7ee82800-4615-4d95-8ca8-898601da6b12;http://www.mckinsey.com/industries/healthcare-systems-and-services/our-insights/developing-a-regional-health-system-strategy;industries;healthcare-systems-and-services;Article;0;5;0;0;0;0;0;2;6;3561;FALSE;health care;0;1;0;0;0;0;;;9;1;69;7;1;57;106
7eee9de4-cde5-4355-8cc0-6a1a9bc8de4a;http://www.mckinsey.com/business-functions/marketing-and-sales/our-insights/turning-pricing-power-into-profit;business-functions;marketing-and-sales;Article;0;1;0;0;0;0;0;4;6;1942;FALSE;pricing;2;0;0;0;0;0;25;123;111;10;191;91;4;165;636
7f017afc-e4d4-47f8-a342-a9931ed08656;http://www.mckinsey.com/industries/social-sector/our-insights/designing-for-social-impact-the-d-rev-story;industries;social-sector;Interview;0;0;1;0;0;0;0;0;0;959;FALSE;social sector;2;3;0;0;0;0;;;166;4;63;157;3;54;697
7f1053e5-4bf9-4003-b6f0-0308b9109c6a;http://www.mckinsey.com/business-functions/organization/our-insights/big-data-in-the-age-of-the-telegraph;business-functions;organization;Article;0;0;0;0;1;0;0;4;6;1719;TRUE;big data & analytics;1;0;0;0;0;0;;;25;0;62;18;0;49;166
7f28a05d-e7c3-43f7-b77f-300354e9c9e9;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/using-prizes-to-spur-innovation;business-functions;strategy-and-corporate-finance;Article;0;2;0;0;1;1;0;1;6;1201;FALSE;innovation;1;2;0;0;0;0;27;119;21;2;110;16;1;76;187
7f307b28-bc3d-4aa5-a347-a4b19072ccb7;http://www.mckinsey.com/industries/public-sector/our-insights/preserving-combat-power-when-defense-budgets-are-falling;industries;public-sector;Article;0;3;0;1;0;0;0;3;6;4262;FALSE;public sector;5;1;0;0;0;2;47;128;22;;65;20;;55;130
7f4a37fb-3a31-42d8-b650-9c5da25ffe36;http://www.mckinsey.com/business-functions/organization/our-insights/digital-hives-creating-a-surge-around-change;business-functions;organization;Article;0;1;0;0;0;0;0;3;6;2509;FALSE;organization;5;0;0;0;0;0;33;127;131;10;59;100;7;41;350
7f4dbfbc-a2d2-4d4f-a86e-c3457f737a06;http://www.mckinsey.com/global-themes/asia-pacific/meet-the-chinese-consumer-of-2020;global-themes;asia-pacific;Article;0;3;0;1;0;0;0;5;6;2608;FALSE;apac;2;1;0;0;0;1;36;130;254;26;1631;183;15;1187;2654
7f63b7d9-7230-453a-b43e-f3cef3440202;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/divestitures-how-to-invest-for-success;business-functions;strategy-and-corporate-finance;Article;0;2;0;0;0;1;0;5;6;1838;FALSE;m&a;1;0;0;0;0;0;29;129;31;1;56;17;0;44;325
7f866231-0446-41c4-878e-d659a3bc334f;http://www.mckinsey.com/business-functions/business-technology/our-insights/managing-beyond-web-20;business-functions;business-technology;Commentary;0;0;0;0;0;0;0;2;6;1235;FALSE;business technology;3;0;0;0;0;0;29;119;2;0;18;2;0;17;45
7f915c59-1779-4743-b802-eaae039a7444;http://www.mckinsey.com/global-themes/middle-east-and-africa/driving-african-growth;global-themes;middle-east-and-africa;Article;0;0;0;0;0;0;0;4;6;312;FALSE;africa;2;0;1;0;0;1;;;1;;4;1;;2;10
7fa03145-1ccb-418b-902d-e3e25539c25a;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/a-revolution-in-interaction;business-functions;strategy-and-corporate-finance;Article;0;0;0;0;2;0;0;0;0;6091;FALSE;corporate strategy;1;0;0;0;0;0;;;58;9;94;35;4;84;272
7fdf7c06-e669-4133-93ff-40223008d234;http://www.mckinsey.com/global-themes/asia-pacific/beyond-korean-style;global-themes;asia-pacific;Report;0;1;0;0;0;0;0;5;6;733;FALSE;apac;1;0;0;0;0;1;25;127;75;1;117;48;0;73;568
7fe1aaea-8dda-4461-b4e0-51aa200db4d5;http://www.mckinsey.com/industries/chemicals/our-insights/chemical-innovation-an-investment-for-the-ages;industries;chemicals;Article;0;4;0;0;1;0;0;0;0;3168;FALSE;chemicals;1;4;0;0;0;0;27;112;10;0;11;10;0;8;70
7feed9a8-e4f0-4a41-acee-34dcfa9926a9;http://www.mckinsey.com/industries/healthcare-systems-and-services/our-insights/in-the-cold-light-of-day-10-demanding-tests-for-hospital-strategy;industries;healthcare-systems-and-services;Report;0;0;0;0;0;0;0;0;0;47;TRUE;health care;0;0;0;0;1;0;20;103;1;;1;1;;1;19
7ff0adfc-20b5-4820-ae9f-5f5c2d0023ad;http://www.mckinsey.com/industries/high-tech/our-insights/what-shape-will-the-wireless-web-take;industries;high-tech;Commentary;0;0;0;0;0;0;0;2;6;2188;FALSE;high tech;1;2;0;0;0;0;;;4;0;10;2;0;8;25
7ffae733-55c7-4f78-bdae-54a097ad3f1c;http://www.mckinsey.com/global-themes/asia-pacific/microsofts-asean-experience;global-themes;asia-pacific;Interview;1;0;1;0;0;0;0;2;6;840;FALSE;apac;0;1;0;0;0;1;25;123;17;2;31;11;2;20;121
804ea0b2-c5ce-4300-a54d-54edf3012ee0;http://www.mckinsey.com/global-themes/leadership/a-ceos-guide-to-gender-equality;global-themes;leadership;Executive Briefing;1;4;2;8;0;0;0;3;6;1092;FALSE;women & gender;1;0;0;0;0;0;37;130;1115;85;355;820;45;241;5622
805df482-f4f8-4747-bf79-1a0aba3a8572;http://www.mckinsey.com/global-themes/asia-pacific/how-to-win-at-leapfrog;global-themes;asia-pacific;Commentary;0;0;0;0;0;0;0;0;0;2147;FALSE;apac;2;2;0;0;0;1;23;107;14;2;49;12;1;40;122
8062e709-1406-42f6-b59b-d8a35922dcff;http://www.mckinsey.com/business-functions/organization/our-insights/why-top-management-eludes-women-in-latin-america-mckinsey-global-survey-results;business-functions;organization;Survey;0;2;0;0;0;0;0;3;6;1398;FALSE;women & gender;2;0;0;0;0;2;32;126;30;1;97;22;1;78;206
80729d14-b824-473e-ab83-9961197be5e8;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/comparing-performance-when-invested-capital-is-low;business-functions;strategy-and-corporate-finance;Article;0;3;0;1;0;0;0;4;6;1886;FALSE;corporate finance;1;0;0;0;0;0;27;129;12;2;193;9;2;157;297
8096f878-7ae4-4f69-a5b8-9351ac1e54d0;http://www.mckinsey.com/global-themes/asia-pacific/reimagining-india-a-conversation-with-eric-schmidt;global-themes;asia-pacific;Interview;0;0;1;0;0;0;0;0;0;1117;FALSE;apac;1;1;0;0;0;1;;;14;1;25;8;0;18;68
80f59138-768b-4e76-b6c6-cc6a455add4c;http://www.mckinsey.com/business-functions/organization/our-insights/revisiting-the-matrix-organization;business-functions;organization;Article;2;1;0;0;1;0;0;3;6;2149;FALSE;health care;1;0;0;0;0;0;50;139;1466;329;405;1101;244;290;6201
80fa6680-f6a4-436c-a9da-f24548490f2d;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/creating-more-value-with-corporate-strategy-mckinsey-global-survey-results;business-functions;strategy-and-corporate-finance;Survey;0;6;0;0;0;0;0;3;6;1124;FALSE;corporate strategy;1;0;0;0;0;0;24;121;54;8;439;41;5;366;675
8103a8ae-f787-41b1-bbd2-cdff044bc163;http://www.mckinsey.com/industries/public-sector/our-insights/citizens-the-untapped-resource;industries;public-sector;Article;0;0;0;0;0;0;0;3;6;1219;FALSE;public sector;0;2;0;0;0;0;25;120;3;;12;3;;12;22
8115a5e7-7cbf-4c58-b121-43d079345f2f;http://www.mckinsey.com/industries/infrastructure/our-insights/a-dose-of-innovation-to-ease-infrastructure-strains;industries;infrastructure;Article;0;1;0;0;0;0;0;3;6;425;FALSE;infrastructure;1;2;0;0;0;5;26;124;1;0;2;1;0;1;64
813eb4bf-5cf4-478d-813e-5b37855ea02f;http://www.mckinsey.com/industries/oil-and-gas/our-insights/japans-uncertain-energy-future-in-the-post-fukushima-era;industries;oil-and-gas;Article;0;0;0;0;0;0;0;0;0;62;TRUE;oil & gas;0;1;0;0;1;0;;;1;;0;1;;0;5
8173b822-f481-48db-ba36-c1e93e8ac015;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/can-chinese-companies-live-up-to-investor-expectations;business-functions;strategy-and-corporate-finance;Article;0;3;0;0;0;1;0;1;6;1918;FALSE;corporate finance;2;0;0;0;0;1;31;124;2;;12;2;;11;21
8174f45c-d7f1-40f1-8fa8-112923fdc9d4;http://www.mckinsey.com/global-themes/leadership/leadership-through-the-crisis-and-after-mckinsey-global-survey-results;global-themes;leadership;Survey;0;4;0;0;0;0;0;2;6;1524;FALSE;leadership;1;0;0;0;0;0;28;129;43;1;81;36;0;67;165
81958d84-15e5-4c86-92a1-911128506012;http://www.mckinsey.com/industries/retail/our-insights/learning-from-south-koreas-mobile-retailing-boom;industries;retail;Article;0;1;0;0;0;0;0;5;6;1362;FALSE;retail;2;3;0;0;0;1;37;128;175;6;356;146;4;286;1014
81c10a62-aaa3-422c-8a69-bbec0b54b4df;http://www.mckinsey.com/business-functions/marketing-and-sales/our-insights/are-you-making-the-most-of-your-companys-software-layer;business-functions;marketing-and-sales;Article;0;1;0;1;0;0;0;5;6;1566;FALSE;marketing & sales;3;2;0;0;0;0;27;127;4;;19;4;;16;42
81e00fa9-9fe4-4e05-a01e-c185c7e19cd1;http://www.mckinsey.com/industries/consumer-packaged-goods/our-insights/is-your-supply-chain-operating-model-right-for-you;industries;consumer-packaged-goods;Article;0;2;0;0;0;0;0;2;6;1836;FALSE;supply chain;2;1;0;0;0;0;27;120;20;0;11;13;0;8;161
81f52a90-8f4c-4cc6-a815-ba44a4c6775a;http://www.mckinsey.com/business-functions/sustainability-and-resource-productivity/our-insights/creating-partnerships-for-sustainability;business-functions;sustainability-and-resource-productivity;Article;0;0;0;0;0;0;0;3;6;2109;FALSE;sustainability & resources;3;2;0;0;0;0;35;124;89;7;261;71;3;214;597
822de520-0644-484c-9975-3c4e0e680c03;http://www.mckinsey.com/industries/healthcare-systems-and-services/our-insights/changing-patient-behavior-the-next-frontier-in-healthcare-value;industries;healthcare-systems-and-services;Report;0;0;0;0;0;0;0;0;0;70;TRUE;health care;0;0;0;1;0;0;;;2;;0;2;;0;6
825e4dca-4602-472b-b2a3-070e52fda046;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/equity-analysts-still-too-bullish;business-functions;strategy-and-corporate-finance;Article;0;3;0;0;0;0;0;0;0;876;FALSE;corporate finance;2;0;0;0;0;0;;;20;;91;14;;71;134
82816896-6242-4f90-9a32-f6693ba54c57;http://www.mckinsey.com/business-functions/organization/our-insights/changing-the-nature-of-board-engagement;business-functions;organization;Article;0;1;0;0;0;0;0;3;6;1400;FALSE;organization;4;0;0;0;0;0;30;131;61;9;86;36;4;66;423
82a2e896-3018-4297-ae03-e53ee7841a24;http://www.mckinsey.com/industries/consumer-packaged-goods/our-insights/understanding-indonesias-consumer-goods-market;industries;consumer-packaged-goods;Article;0;2;0;1;0;0;0;3;6;1267;FALSE;consumers;0;1;0;0;0;1;28;122;115;5;259;85;3;212;745
82b5d0fc-0d3d-48cd-8eca-b86c9797ac56;http://www.mckinsey.com/business-functions/marketing-and-sales/our-insights/from-touchpoints-to-journeys-seeing-the-world-as-customers-do;business-functions;marketing-and-sales;Article;2;3;1;0;1;0;0;4;6;3363;FALSE;marketing & sales;3;0;0;0;0;0;57;130;4354;18925;993;3106;13162;676;31757
8309d9f6-69cc-488b-abd1-d369af621a9e;http://www.mckinsey.com/global-themes/leadership/centered-leadership-how-talented-women-thrive;global-themes;leadership;Article;0;1;0;0;1;0;0;0;0;4016;FALSE;women & gender;4;0;0;0;0;0;44;116;1195;23;1312;966;20;1075;3467
83691777-0393-4be3-b07c-d97857c255ae;http://www.mckinsey.com/industries/high-tech/our-insights/the-social-economy;industries;high-tech;Report;0;1;0;0;0;1;0;3;6;611;FALSE;social media;3;1;0;0;0;0;33;123;1264;39;2840;988;31;2254;5981
8378b8c0-7600-4145-868d-f6a452ea26b6;http://www.mckinsey.com/industries/oil-and-gas/our-insights/another-oil-shock;industries;oil-and-gas;Article;0;2;0;0;3;0;1;4;6;5028;FALSE;oil & gas;2;2;0;0;0;0;39;137;4;0;37;4;0;28;76
838e1952-58f8-417c-b147-539f9c955b8d;http://www.mckinsey.com/global-themes/leadership/changing-change-management;global-themes;leadership;Article;0;0;0;0;0;0;0;4;6;1426;FALSE;leadership;1;0;0;0;0;0;25;123;1346;136;922;1046;102;665;3893
839c199d-d9bd-47d1-8623-1753cf490db9;http://www.mckinsey.com/business-functions/business-technology/our-insights/want-to-become-agile-learn-from-your-it-team;business-functions;business-technology;Article;0;0;0;0;0;0;0;4;6;1061;FALSE;business technology;2;0;0;0;0;0;37;124;139;5;155;97;2;90;577
83d24a11-955d-4d1a-81da-8ee12b639391;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/why-asias-banks-underperform-at-m-and-ampa;business-functions;strategy-and-corporate-finance;Article;0;3;0;0;0;1;0;3;6;724;FALSE;financial services;1;1;0;0;0;1;;;3;;12;3;;12;26
83ebcc7a-166f-495e-99ab-a0b25072988d;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/strategy-through-turbulence-an-interview-with-don-sull;business-functions;strategy-and-corporate-finance;Interview;0;0;1;0;0;0;0;1;6;169;FALSE;corporate strategy;1;0;0;0;0;0;22;115;4;0;26;2;0;17;57
